Year,Month,Region,Total,Tourist,Business,Others,Short_Excursion
2021,Feb.,Mexico,23,0,0,23,0
2021,Feb.,Hong Kong,39,2,9,28,0
2021,Feb.,Thailand,92,6,2,84,0
2021,Feb.,Italy,34,6,7,21,0
2021,Feb.,Korea,910,22,94,794,0
2021,Mar.,Oceania Total,75,4,5,66,0
2021,Mar.,Malaysia,99,1,5,93,0
2021,Mar.,Finland,8,0,0,8,0
2021,Mar.,France,87,9,6,72,0
2021,Mar.,Belgium,16,3,3,10,0
2021,Mar.,Swiss,17,5,2,10,0
2021,Mar.,Denmark,17,0,13,4,0
2021,Mar.,Portugal,7,0,5,2,0
2021,Mar.,North America Total,645,90,75,480,0
2021,Mar.,Singapore,61,0,8,53,0
2021,Mar.,India,735,3,42,690,0
2021,Mar.,Taiwan,552,11,52,489,0
2021,Mar.,New Zealand,23,3,0,20,0
2021,Mar.,Brazil,38,4,2,32,0
2021,Mar.,South America Unclassified,63,30,10,23,0
2021,Mar.,South America Total,101,34,12,55,0
2021,Mar.,Philippines,218,19,10,189,0
2021,Mar.,Asia Total,10310,182,895,9233,0
2021,Mar.,United Kingdom,157,8,14,135,0
2021,Mar.,Germany,79,4,18,57,0
2021,Mar.,Russia,92,8,12,72,0
2021,Mar.,Vietnam,230,2,4,224,0
2021,Mar.,Poland,16,1,1,14,0
2021,Mar.,Austria,33,1,7,25,0
2021,Mar.,Sweden,6,2,0,4,0
2021,Mar.,China,3951,66,327,3558,0
2021,Mar.,Stateless,2,0,0,2,0
2021,Mar.,Indonesia,263,10,2,251,0
2021,Mar.,Europe Total,937,62,111,764,0
2021,Mar.,Europe Unclassified,230,9,6,215,0
2021,Mar.,Africa Total,206,2,7,197,0
2021,Mar.,U.S.A.,550,81,63,406,0
2021,Mar.,Netherland,24,3,3,18,0
2021,Mar.,Spain,83,5,7,71,0
2021,Mar.,North America Unclassified,24,0,0,24,0
2021,Mar.,Ireland,10,1,1,8,0
2021,Mar.,Norway,5,0,2,3,0
2021,Mar.,Canada,48,7,9,32,0
2021,Mar.,Australia,47,1,5,41,0
2021,Mar.,Oceania Unclassified,5,0,0,5,0
2021,Mar.,Mexico,23,2,3,18,0
2021,Mar.,Hong Kong,58,2,9,47,0
2021,Mar.,Thailand,145,4,10,131,0
2021,Mar.,Italy,50,3,11,36,0
2021,Mar.,Korea,1956,31,128,1797,0
2021,Apr.,Oceania Total,129,6,24,99,0
2021,Apr.,Malaysia,95,3,39,53,0
2021,Apr.,Finland,10,1,0,9,0
2021,Apr.,France,123,34,25,64,0
2021,Apr.,Belgium,13,6,1,6,0
2021,Apr.,Swiss,44,14,16,14,0
2021,Apr.,Denmark,11,2,5,4,0
2021,Apr.,Portugal,7,1,2,4,0
2021,Apr.,North America Total,787,245,159,383,0
2021,Apr.,Singapore,40,6,13,21,0
2021,Apr.,India,555,11,21,523,0
2021,Apr.,Taiwan,405,19,36,350,0
2021,Apr.,New Zealand,31,2,6,23,0
2021,Apr.,Brazil,83,9,9,65,0
2021,Apr.,South America Unclassified,90,14,44,32,0
2021,Apr.,South America Total,173,23,53,97,0
2021,Apr.,Philippines,212,19,8,185,0
2021,Apr.,Asia Total,8349,284,776,7289,0
2021,Apr.,United Kingdom,185,7,40,138,0
2021,Apr.,Germany,139,18,68,53,0
2021,Apr.,Russia,132,13,40,79,0
2021,Apr.,Vietnam,332,7,6,319,0
2021,Apr.,Poland,29,3,8,18,0
2021,Apr.,Austria,22,1,9,12,0
2021,Apr.,Sweden,20,5,5,10,0
2021,Apr.,China,3271,110,296,2865,0
2021,Apr.,Stateless,2,0,0,2,0
2021,Apr.,Indonesia,198,11,11,176,0
2021,Apr.,Europe Total,1199,175,337,687,0
2021,Apr.,Europe Unclassified,247,27,56,164,0
2021,Apr.,Africa Total,214,7,19,188,0
2021,Apr.,U.S.A.,583,208,85,290,0
2021,Apr.,Netherland,33,5,13,15,0
2021,Apr.,Spain,79,10,20,49,0
2021,Apr.,North America Unclassified,60,11,26,23,0
2021,Apr.,Ireland,11,0,7,4,0
2021,Apr.,Norway,3,0,2,1,0
2021,Apr.,Canada,105,8,41,56,0
2021,Apr.,Australia,95,4,18,73,0
2021,Apr.,Oceania Unclassified,3,0,0,3,0
2021,Apr.,Mexico,39,18,7,14,0
2021,Apr.,Hong Kong,59,6,26,27,0
2021,Apr.,Thailand,154,10,7,137,0
2021,Apr.,Italy,91,28,20,43,0
2021,Apr.,Korea,1076,55,117,904,0
2021,May.,Oceania Total,128,31,23,74,0
2021,May.,Malaysia,146,3,21,122,0
2021,May.,Finland,14,0,4,10,0
2021,May.,France,209,22,78,109,0
2021,May.,Belgium,23,3,7,13,0
2021,May.,Swiss,41,11,18,12,0
2021,May.,Denmark,17,4,7,6,0
2021,May.,Portugal,21,3,8,10,0
2021,May.,North America Total,1101,331,143,627,0
2021,May.,Singapore,37,8,7,22,0
2021,May.,India,459,19,31,409,0
2021,May.,Taiwan,327,29,32,266,0
2021,May.,New Zealand,29,2,4,23,0
2021,May.,Brazil,86,20,4,62,0
2021,May.,South America Unclassified,58,5,23,30,0
2021,May.,South America Total,144,25,27,92,0
2021,May.,Philippines,624,32,11,581,0
2021,May.,Asia Total,6871,365,703,5803,0
2021,May.,United Kingdom,193,40,57,96,0
2021,May.,Germany,217,44,69,104,0
2021,May.,Russia,160,24,19,117,0
2021,May.,Vietnam,425,10,11,404,0
2021,May.,Poland,19,3,2,14,0
2021,May.,Austria,26,2,10,14,0
2021,May.,Sweden,18,8,4,6,0
2021,May.,China,1823,92,222,1509,0
2021,May.,Stateless,2,0,0,2,0
2021,May.,Indonesia,305,24,25,256,0
2021,May.,Europe Total,1576,295,417,864,0
2021,May.,Europe Unclassified,287,48,46,193,0
2021,May.,Africa Total,213,10,10,193,0
2021,May.,U.S.A.,958,287,111,560,0
2021,May.,Netherland,44,7,21,16,0
2021,May.,Spain,158,54,23,81,0
2021,May.,North America Unclassified,43,15,11,17,0
2021,May.,Ireland,24,9,3,12,0
2021,May.,Norway,11,2,7,2,0
2021,May.,Canada,63,19,9,35,0
2021,May.,Australia,85,16,19,50,0
2021,May.,Oceania Unclassified,14,13,0,1,0
2021,May.,Mexico,37,10,12,15,0
2021,May.,Hong Kong,65,9,19,37,0
2021,May.,Thailand,235,25,35,175,0
2021,May.,Italy,94,11,34,49,0
2021,May.,Korea,950,43,122,785,0
2021,Jun.,Oceania Total,165,48,22,95,0
2021,Jun.,Malaysia,106,6,28,72,0
2021,Jun.,Finland,31,25,1,5,0
2021,Jun.,France,195,57,28,110,0
2021,Jun.,Belgium,21,11,4,6,0
2021,Jun.,Swiss,33,20,5,8,0
2021,Jun.,Denmark,23,14,2,7,0
2021,Jun.,Portugal,37,13,19,5,0
2021,Jun.,North America Total,1397,514,148,735,0
2021,Jun.,Singapore,40,14,6,20,0
2021,Jun.,India,68,7,6,55,0
2021,Jun.,Taiwan,300,29,29,242,0
2021,Jun.,New Zealand,26,2,4,20,0
2021,Jun.,Brazil,105,37,1,67,0
2021,Jun.,South America Unclassified,50,12,1,37,0
2021,Jun.,South America Total,155,49,2,104,0
2021,Jun.,Philippines,392,22,20,350,0
2021,Jun.,Asia Total,5405,393,611,4401,0
2021,Jun.,United Kingdom,338,169,59,110,0
2021,Jun.,Germany,183,40,42,101,0
2021,Jun.,Russia,145,26,14,105,0
2021,Jun.,Vietnam,416,10,73,333,0
2021,Jun.,Poland,25,4,2,19,0
2021,Jun.,Austria,32,13,1,18,0
2021,Jun.,Sweden,16,5,1,10,0
2021,Jun.,China,1973,102,231,1640,0
2021,Jun.,Stateless,1,0,0,1,0
2021,Jun.,Indonesia,472,17,27,428,0
2021,Jun.,Europe Total,1804,611,325,868,0
2021,Jun.,Europe Unclassified,449,111,103,235,0
2021,Jun.,Africa Total,324,42,13,269,0
2021,Jun.,U.S.A.,1162,414,105,643,0
2021,Jun.,Netherland,44,20,7,17,0
2021,Jun.,Spain,108,44,9,55,0
2021,Jun.,North America Unclassified,42,7,1,34,0
2021,Jun.,Ireland,14,6,1,7,0
2021,Jun.,Norway,9,2,2,5,0
2021,Jun.,Canada,110,44,26,40,0
2021,Jun.,Australia,116,45,18,53,0
2021,Jun.,Oceania Unclassified,23,1,0,22,0
2021,Jun.,Mexico,83,49,16,18,0
2021,Jun.,Hong Kong,53,8,9,36,0
2021,Jun.,Thailand,139,6,5,128,0
2021,Jun.,Italy,101,31,25,45,0
2021,Jun.,Korea,835,107,115,613,0
2021,Jul.,Oceania Total,2419,2226,11,182,0
2021,Jul.,Malaysia,233,159,17,57,0
2021,Jul.,Finland,381,354,1,26,0
2021,Jul.,France,2515,2207,36,272,0
2021,Jul.,Belgium,610,558,27,25,0
2021,Jul.,Swiss,791,733,9,49,0
2021,Jul.,Denmark,404,379,6,19,0
2021,Jul.,Portugal,410,398,4,8,0
2021,Jul.,North America Total,9039,7339,112,1588,0
2021,Jul.,Singapore,172,135,8,29,0
2021,Jul.,India,376,293,4,79,0
2021,Jul.,Taiwan,549,259,35,255,0
2021,Jul.,New Zealand,700,638,4,58,0
2021,Jul.,Brazil,1127,1050,3,74,0
2021,Jul.,South America Unclassified,1283,1246,1,36,0
2021,Jul.,South America Total,2410,2296,4,110,0
2021,Jul.,Philippines,495,141,10,344,0
2021,Jul.,Asia Total,10913,6388,531,3994,0
2021,Jul.,United Kingdom,3420,3169,50,201,0
2021,Jul.,Germany,2175,2008,36,131,0
2021,Jul.,Russia,1197,1041,9,147,0
2021,Jul.,Vietnam,389,52,12,325,0
2021,Jul.,Poland,739,700,3,36,0
2021,Jul.,Austria,353,325,7,21,0
2021,Jul.,Sweden,570,530,7,33,0
2021,Jul.,China,3931,2225,243,1463,0
2021,Jul.,Stateless,14,12,0,2,0
2021,Jul.,Indonesia,360,140,9,211,0
2021,Jul.,Europe Total,23703,22044,271,1388,0
2021,Jul.,Europe Unclassified,5196,4943,37,216,0
2021,Jul.,Africa Total,2557,2316,12,229,0
2021,Jul.,U.S.A.,6139,4614,99,1426,0
2021,Jul.,Netherland,1044,1017,2,25,0
2021,Jul.,Spain,1433,1341,10,82,0
2021,Jul.,North America Unclassified,878,837,1,40,0
2021,Jul.,Ireland,419,399,2,18,0
2021,Jul.,Norway,318,302,0,16,0
2021,Jul.,Canada,1545,1435,10,100,0
2021,Jul.,Australia,1570,1449,7,114,0
2021,Jul.,Oceania Unclassified,149,139,0,10,0
2021,Jul.,Mexico,477,453,2,22,0
2021,Jul.,Hong Kong,253,202,12,39,0
2021,Jul.,Thailand,233,137,5,91,0
2021,Jul.,Italy,1728,1640,25,63,0
2021,Jul.,Korea,1808,1023,92,693,0
2021,Aug.,Oceania Total,700,489,18,193,0
2021,Aug.,Malaysia,182,98,12,72,0
2021,Aug.,Finland,118,79,6,33,0
2021,Aug.,France,1802,682,148,972,0
2021,Aug.,Belgium,222,150,7,65,0
2021,Aug.,Swiss,203,133,6,64,0
2021,Aug.,Denmark,176,111,17,48,0
2021,Aug.,Portugal,133,115,5,13,0
2021,Aug.,North America Total,3966,1674,150,2142,0
2021,Aug.,Singapore,92,49,7,36,0
2021,Aug.,India,290,137,14,139,0
2021,Aug.,Taiwan,387,75,34,278,0
2021,Aug.,New Zealand,156,88,3,65,0
2021,Aug.,Brazil,568,516,1,51,0
2021,Aug.,South America Unclassified,524,468,1,55,0
2021,Aug.,South America Total,1092,984,2,106,0
2021,Aug.,Philippines,360,52,20,288,0
2021,Aug.,Asia Total,8681,2579,732,5370,0
2021,Aug.,United Kingdom,1307,903,51,353,0
2021,Aug.,Germany,960,605,86,269,0
2021,Aug.,Russia,778,550,16,212,0
2021,Aug.,Vietnam,416,23,5,388,0
2021,Aug.,Poland,283,224,5,54,0
2021,Aug.,Austria,126,91,14,21,0
2021,Aug.,Sweden,206,126,12,68,0
2021,Aug.,China,2396,662,230,1504,0
2021,Aug.,Stateless,2,1,0,1,0
2021,Aug.,Indonesia,583,84,11,488,0
2021,Aug.,Europe Total,10093,6556,462,3075,0
2021,Aug.,Europe Unclassified,2050,1562,23,465,0
2021,Aug.,Africa Total,1382,1021,10,351,0
2021,Aug.,U.S.A.,2981,935,134,1912,0
2021,Aug.,Netherland,333,259,9,65,0
2021,Aug.,Spain,575,407,17,151,0
2021,Aug.,North America Unclassified,227,171,2,54,0
2021,Aug.,Ireland,142,104,1,37,0
2021,Aug.,Norway,82,67,3,12,0
2021,Aug.,Canada,533,382,12,139,0
2021,Aug.,Australia,524,392,14,118,0
2021,Aug.,Oceania Unclassified,20,9,1,10,0
2021,Aug.,Mexico,225,186,2,37,0
2021,Aug.,Hong Kong,123,79,14,30,0
2021,Aug.,Thailand,272,181,8,83,0
2021,Aug.,Italy,597,388,36,173,0
2021,Aug.,Korea,1647,351,113,1183,0
2021,Sep.,Oceania Total,242,25,21,196,0
2021,Sep.,Malaysia,231,2,8,221,0
2021,Sep.,Finland,24,4,2,18,0
2021,Sep.,France,484,56,51,377,0
2021,Sep.,Belgium,42,10,2,30,0
2021,Sep.,Swiss,61,21,7,33,0
2021,Sep.,Denmark,26,4,9,13,0
2021,Sep.,Portugal,23,4,4,15,0
2021,Sep.,North America Total,1936,271,142,1523,0
2021,Sep.,Singapore,70,5,11,54,0
2021,Sep.,India,493,11,46,436,0
2021,Sep.,Taiwan,390,37,49,304,0
2021,Sep.,New Zealand,111,7,3,101,0
2021,Sep.,Brazil,122,9,4,109,0
2021,Sep.,South America Unclassified,55,8,8,39,0
2021,Sep.,South America Total,177,17,12,148,0
2021,Sep.,Philippines,441,34,10,397,0
2021,Sep.,Asia Total,12228,484,1119,10625,0
2021,Sep.,United Kingdom,277,41,54,182,0
2021,Sep.,Germany,319,53,87,179,0
2021,Sep.,Russia,231,12,17,202,0
2021,Sep.,Vietnam,1012,14,5,993,0
2021,Sep.,Poland,56,10,6,40,0
2021,Sep.,Austria,46,4,9,33,0
2021,Sep.,Sweden,62,5,7,50,0
2021,Sep.,China,3960,89,362,3509,0
2021,Sep.,Stateless,2,0,0,2,0
2021,Sep.,Indonesia,518,28,3,487,0
2021,Sep.,Europe Total,2794,317,371,2106,0
2021,Sep.,Europe Unclassified,661,35,45,581,0
2021,Sep.,Africa Total,341,10,11,320,0
2021,Sep.,U.S.A.,1657,229,114,1314,0
2021,Sep.,Netherland,64,15,13,36,0
2021,Sep.,Spain,126,9,14,103,0
2021,Sep.,North America Unclassified,35,7,1,27,0
2021,Sep.,Ireland,38,6,1,31,0
2021,Sep.,Norway,34,5,1,28,0
2021,Sep.,Canada,220,27,25,168,0
2021,Sep.,Australia,121,18,18,85,0
2021,Sep.,Oceania Unclassified,10,0,0,10,0
2021,Sep.,Mexico,24,8,2,14,0
2021,Sep.,Hong Kong,120,15,31,74,0
2021,Sep.,Thailand,153,39,4,110,0
2021,Sep.,Italy,220,23,42,155,0
2021,Sep.,Korea,2224,72,235,1917,0
